"datazone","lt_mean","lt_med"
"S01006037",0.779417977214383,0.643855376009107
"S01006038",1.27494512445254,1.15404872779686
"S01006039",0.974395049805797,0.783163538159894
"S01006040",0.625123141694903,0.580870252704251
"S01006041",0.576651617817327,0.490802194107724
"S01006042",0.968847329705923,0.954669697856681
"S01006043",0.908815115090002,0.910533803133993
"S01006044",1.01822108400763,0.927380340323102
"S01006045",0.91988190345425,0.726432356266463
"S01006046",0.634930022007075,0.617617422588019
"S01006047",0.689534175995762,0.679003612742429
"S01006048",1.20078569058856,1.16847437933067
"S01006049",0.818956442602411,0.685748691719867
"S01006050",0.710576543120303,0.686651659414667
"S01006051",0.68586427234385,0.644535545711357
"S01006052",0.895382734765622,0.866177814374717
"S01006053",1.10876005528543,1.08764781185517
"S01006054",0.854113471218432,0.763176927862389
"S01006055",0.879776691475514,0.746566054325803
"S01006056",1.51048155893615,1.36774090715603
"S01006057",0.534508530772572,0.502009377040607
"S01006058",0.523734544210161,0.507214055608376
"S01006059",0.632163194625653,0.610102306407989
"S01006060",0.656461261362185,0.609773803863073
"S01006061",0.488899722077764,0.487633114903672
"S01006062",0.549672498812863,0.537463834188188
"S01006063",0.496977265496762,0.48416766309305
"S01006064",0.543617691102848,0.543244306390756
"S01006065",0.527032652647327,0.462076255915753
"S01006066",0.641852900915234,0.595127461537605
"S01006067",1.92611064921761,1.32821522371912
"S01006068",1.25056707691997,1.04229302457718
"S01006069",2.51461784235028,2.4106347934911
"S01006070",2.63800795657615,2.41536685149238
"S01006071",1.96238101302119,1.75996037024877
"S01006072",1.4992505640459,1.35943997696322
"S01006073",1.98010790050946,1.64668712371078
"S01006074",1.54930904702943,1.31274032638396
"S01006075",0.825152898163102,0.768286015983652
"S01006076",0.918360140942694,0.667753088149953
"S01006077",1.01956588013376,1.00887268759864
"S01006078",1.31782121870679,1.14358067017194
"S01006079",1.05415662364666,0.933292099662863
"S01006080",1.31395867075793,1.19823464296189
"S01006081",2.22282200944598,2.06329717548915
"S01006082",0.594471744458761,0.56339429444373
"S01006083",1.68897235335189,1.35795871447488
"S01006084",0.752835257295876,0.72148489900157
"S01006085",1.00989716028229,1.00787042841242
"S01006086",1.07689007555384,1.01323623078543
"S01006087",0.824771830811717,0.808397840821454
"S01006088",1.09572058511163,1.06827068436082
"S01006089",0.759154703431298,0.663422331306579
"S01006090",0.721500812422895,0.69522150346576
"S01006091",2.08969800029126,1.84157050651888
"S01006092",0.768661362952264,0.704315089218727
"S01006093",1.05529229079146,1.033039901333
"S01006094",0.723002556585996,0.687628847956967
"S01006095",1.07307360853469,1.01180272414015
"S01006096",0.688755163936077,0.696115174606305
"S01006097",0.753177266923062,0.674598423512737
"S01006098",0.84923198237853,0.720163411355511
"S01006099",1.14356372331391,1.08643834115851
"S01006100",0.495696332759523,0.482516750340066
"S01006101",0.718496971152473,0.662507465086062
"S01006102",0.741435586296471,0.708429537735117
"S01006103",0.699045207076939,0.65855898802145
"S01006104",0.920904859586449,0.769741449784744
"S01006105",1.03741636629579,1.02210041618743
"S01006106",0.717786463212674,0.683389544940391
"S01006107",0.588410373809558,0.568392092940567
"S01006108",0.954332116619217,0.831905896386663
"S01006109",1.08568890340914,0.843622568734787
"S01006110",0.521775069249625,0.537134584406362
"S01006111",0.79852721091336,0.790702395934692
"S01006112",0.859316634358151,0.834251304806515
"S01006113",1.35376323326937,1.27497590872283
"S01006114",0.693670116844408,0.701600848341248
"S01006115",1.57666301341094,1.37993486673186
"S01006116",1.94049888960639,1.77093531892116
"S01006117",0.97148025139443,0.845730032178432
"S01006118",1.69663915213202,1.43443593156819
"S01006119",2.05976230623201,1.88005773526289
"S01006120",0.882859797922149,0.80109810990133
"S01006121",0.789812964773676,0.764522935995977
"S01006122",1.4810778339717,1.37464527359981
"S01006123",0.677850348599394,0.662432028672044
"S01006124",0.905457555871685,0.793963271326426
"S01006125",0.982222050341675,0.890279062364083
"S01006126",0.693430352827714,0.642369478905365
"S01006127",0.866197135067953,0.824716329456095
"S01006128",0.64893767381527,0.597867668587196
"S01006129",1.73204025595122,1.40716527800965
"S01006130",1.13005872546072,1.14716038319767
"S01006131",1.96445747081792,1.86231191983078
"S01006132",0.534634946760168,0.502551481512188
"S01006133",1.75292022063018,1.64168217566582
"S01006134",0.911496326498147,0.822580011102298
"S01006135",0.528536907843413,0.530823801191891
"S01006136",0.588902483652141,0.565806067568371
"S01006137",0.963481980069924,0.917298359736493
"S01006138",1.25880655257781,1.15795541596429
"S01006139",0.562388866468565,0.564239242348855
"S01006140",1.39629207860008,1.07025182476682
"S01006141",1.27856895188165,1.35144781296103
"S01006142",0.982146854915938,0.928811683244453
"S01006143",1.64273549865711,1.70292896584659
"S01006144",1.28100892084267,1.22746393481998
"S01006145",1.31782786970374,1.19010869007024
"S01006146",2.15446678190212,1.68631643568545
"S01006147",1.26931913528727,1.05838849843547
"S01006148",1.2742339154418,0.995156844237045
"S01006149",1.70522474442153,1.44096636192881
"S01006150",1.61759481599502,1.33582738447981
"S01006151",2.28691600350458,2.29162276658306
"S01006152",2.28195108357919,2.12444899475715
"S01006153",2.73916699325961,2.55973104516016
"S01006154",1.52935478911117,1.49005461872271
"S01006155",1.00215485100936,0.985427614519949
"S01006156",1.1197932996976,1.11146666115427
"S01006157",0.986945597285514,0.787658173751724
"S01006158",1.9784263194786,2.02776093296953
"S01006159",1.21079431559428,0.880014367354084
"S01006160",2.46266238878779,2.06938732581984
"S01006161",1.38877765153701,1.250803841086
"S01006162",1.65845202743431,1.57871506050103
"S01006163",1.43649347009052,1.04480366844592
"S01006164",1.70333652937487,1.66007790641445
"S01006165",1.54842567630012,1.50477632096
"S01006166",1.76620312370139,1.61587532637043
"S01006167",2.23223772070953,2.34120811531856
"S01006168",1.24467032227564,1.1770790093863
"S01006169",1.02294354337878,0.941691478801608
"S01006170",1.32830285956677,1.14777129809401
"S01006171",0.959086930534807,0.766711075017762
"S01006172",1.43347535289098,1.25971256105851
"S01006173",1.61999250466316,1.26846029464915
"S01006174",1.33707800026017,1.20627327102327
"S01006175",1.4291698046995,1.33615842409439
"S01006176",1.1526454758425,1.0069802216449
"S01006177",0.78501976306062,0.819529580488993
"S01006178",0.72692827729882,0.668079538314845
"S01006179",0.653484292691351,0.635986860571061
"S01006180",0.606377427870988,0.587108886129816
"S01006181",0.497903767437131,0.480918217516103
"S01006182",0.551161034283304,0.536064244935864
"S01006183",0.473635909069515,0.458546937574848
"S01006184",0.693018544226196,0.706990099579243
"S01006185",0.616125745690253,0.63020113729828
"S01006186",0.736726576850535,0.731847409618737
"S01006187",0.458684346849623,0.449743387225739
"S01006188",0.729378612627896,0.759139781397177
"S01006189",0.492335770676618,0.462888665809524
"S01006190",0.946656951790803,0.925762095895964
"S01006191",0.568661542634072,0.562004134632045
"S01006192",0.604396147023374,0.587817596693622
"S01006193",0.796659966250308,0.815511432603248
"S01006194",0.630420912559136,0.589577362428392
"S01006195",0.521334435878479,0.488668299007799
"S01006196",0.732129688857213,0.727797245205928
"S01006197",0.608792401255419,0.572612936209068
"S01006198",0.454619121402701,0.44593332789119
"S01006199",0.61990006150221,0.519622363192557
"S01006200",0.957321270150281,0.891007688553539
"S01006201",0.580793389591207,0.597199720901456
"S01006202",0.550391106210576,0.545336031558448
"S01006203",0.909147912108916,0.903890876041362
"S01006204",0.759237908649107,0.668151981025073
"S01006205",1.18640480646047,1.15633581455348
"S01006206",0.949883449987173,0.921321581283937
"S01006207",0.596714499087695,0.581723489473829
"S01006208",0.682310380270884,0.653349759783468
"S01006209",0.950218915906821,0.877076767888769
"S01006210",0.761523541650592,0.692777258119946
"S01006211",0.568301218080438,0.57430186912972
"S01006212",1.14894637522807,1.10537836405329
"S01006213",1.09221777516704,0.99637666767439
"S01006214",0.704360513706948,0.710116742625041
"S01006215",0.714810295992776,0.657442393254034
"S01006216",1.32878267163576,1.29812283968118
"S01006217",0.683404923006666,0.575783741333115
"S01006218",0.890679846145495,0.761831599124258
"S01006219",0.7133567839156,0.61048682463787
"S01006220",1.05672962830748,1.05874588104083
"S01006221",0.58124542119942,0.53899096953021
"S01006222",0.713592649862581,0.684560360376229
"S01006223",0.92911743915391,0.92787640053856
"S01006224",0.640212153143183,0.565749125133923
"S01006225",0.518640900286042,0.517524056130637
