"datazone","Y2005Q1.price","Y2005Q2.price","Y2005Q3.price","Y2005Q4.price","Y2006Q1.price","Y2006Q2.price","Y2006Q3.price","Y2006Q4.price","Y2007Q1.price","Y2007Q2.price","Y2007Q3.price","Y2007Q4.price","Y2008Q1.price","Y2008Q2.price","Y2008Q3.price","Y2008Q4.price","Y2009Q1.price","Y2009Q2.price","Y2009Q3.price","Y2009Q4.price"
"S01003068",11.6901188969648,11.7048684669657,11.6904359592048,11.7165056223403,11.7721017726284,11.7872472821628,11.7727520552273,11.7985364075043,11.869338354692,11.8844838642265,11.8699886372909,11.8957729895679,11.8337653693644,11.8485149393653,11.8340824316043,11.8601520947398,11.6999732342638,11.7147228042647,11.7002902965037,11.7263599596392
"S01003069",11.4548631922523,11.4820574668583,11.4851967173773,11.5001402966005,11.5640290978854,11.5912233724914,11.5943626230104,11.6093062022335,11.655371901815,11.682566176421,11.68570542694,11.7006490061631,11.612991871841,11.640186146447,11.6433253969661,11.6582689761892,11.5131470493281,11.5403413239341,11.5434805744532,11.5584241536763
"S01003070",11.4872962985305,11.513286190134,11.5153846283804,11.5302166846195,11.5941979819282,11.6201878735317,11.622286311778,11.6371183680171,11.6836968153222,11.7096867069257,11.7117851451721,11.7266172014112,11.6397575964645,11.6657474880681,11.6678459263144,11.6826779825535,11.5397389063133,11.5657287979168,11.5678272361631,11.5826592924022
"S01003071",11.6205964675316,11.6423257325892,11.6428656284277,11.6556654450018,11.7230893933744,11.744818658432,11.7453585542705,11.7581583708445,11.8114380253316,11.8331672903892,11.8337071862277,11.8465070028017,11.7554610468978,11.7771903119554,11.7777302077939,11.7905300243679,11.6597563474807,11.6814856125383,11.6820255083768,11.6948253249508
"S01003072",11.3866007985554,11.417592955765,11.4203529162696,11.434632177602,11.4965706346162,11.5275627918257,11.5308889873857,11.5446020136628,11.5943714633157,11.6262349095505,11.6295062849881,11.6438569449935,11.5546475838004,11.58563974101,11.5896789934951,11.6030673912369,11.4584401465758,11.4895965954853,11.4934775214334,11.5072186309283
"S01003073",11.586949731622,11.6168813723311,11.6113387976352,11.6255357659156,11.6595419745678,11.6894736152769,11.683931040581,11.6981280088614,11.7563015640316,11.7862332047407,11.7806906300448,11.7948875983252,11.7533143928558,11.7832460335649,11.7777034588691,11.7919004271495,11.6220509477302,11.6519825884393,11.6464400137435,11.6606369820239
"S01003074",11.5905336551891,11.6143301279682,11.6178619725605,11.6285157577251,11.6963269572996,11.7193389882668,11.721657262691,11.7333962693563,11.7826885152278,11.8064849880069,11.809130514513,11.8206706177638,11.7282826050583,11.7520790778374,11.7556979702501,11.7662647075944,11.6348244429054,11.6578364738726,11.6601547482969,11.6718937549622
"S01003075",11.547293235356,11.5771554306025,11.571819326953,11.5859120527068,11.6199561734461,11.6498183686927,11.6444822650432,11.6585749907969,11.7177112274095,11.7475734226561,11.7422373190066,11.7563300447603,11.7170580227237,11.7469202179702,11.7415841143207,11.7556768400745,11.5895266824573,11.6193888777039,11.6140527740544,11.6281454998081
"S01003076",11.3708158715511,11.4029829966094,11.4071778137737,11.4199941112545,11.4817524284309,11.5139195534892,11.5181143706536,11.5309306681343,11.5822287659363,11.6143958909945,11.6185907081589,11.6314070056397,11.5421491011921,11.5743162262504,11.5785110434148,11.5913273408956,11.4473441821112,11.4795113071694,11.4837061243338,11.4965224218146
"S01003077",11.437858039719,11.46740346868,11.4706113785887,11.485358564181,11.5473937169602,11.5769391459213,11.58014705583,11.5948942414223,11.6412740919139,11.670819520875,11.6740274307837,11.688774616376,11.598280903976,11.6278263329371,11.6310342428457,11.645781428438,11.499668734844,11.5292141638051,11.5324220737137,11.547169259306
"S01003078",11.6899696503436,11.7004565167139,11.6960119960185,11.7146258194499,11.7900625244018,11.8010519632976,11.7983019958811,11.8147186935081,11.8851844741912,11.8956713405614,11.8903493578714,11.9098406432975,11.8213362803715,11.8334728831391,11.8281509004491,11.8476421858752,11.711582494941,11.7253427789788,11.7221883791001,11.7392258113545
"S01003079",11.6993429574766,11.705085819551,11.6950981288617,11.7195029043886,11.7909030643007,11.7966459263751,11.7866582356857,11.8110630112126,11.8902673299909,11.8960101920653,11.886022501376,11.9104272769029,11.8369703555624,11.8427132176368,11.8327255269475,11.8571303024744,11.7086005107105,11.7143433727849,11.7043556820956,11.7287604576225
"S01003080",11.6406890159915,11.6707642365896,11.6666354365568,11.6798262549214,11.7090930568973,11.7391682774954,11.7350394774626,11.7482302958272,11.8070910535951,11.8371662741932,11.8330374741604,11.846228292525,11.7985283001509,11.828603520749,11.8244747207162,11.8376655390808,11.6691796458863,11.6992548664844,11.6951260664516,11.7083168848162
"S01003081",11.4038569021278,11.4348942046453,11.4390425229247,11.4532009207287,11.514923444158,11.5459607466754,11.5501090649549,11.5642674627589,11.6124509958643,11.6434882983818,11.6476366166612,11.6617950144652,11.5707925952379,11.6018298977554,11.6059782160348,11.6201366138388,11.4734648793162,11.5045021818337,11.5086505001131,11.5228088979171
"S01003082",11.3263373355718,11.3596608455817,11.3676652832542,11.381419508684,11.4426221374736,11.4759456474835,11.483950085156,11.4977043105858,11.55193786807,11.5852613780799,11.5932658157524,11.6070200411822,11.5108629857523,11.5441864957623,11.5521909334348,11.5659451588646,11.4165484493772,11.4498719593871,11.4578763970596,11.4716306224894
"S01003083",11.3178139260836,11.3512855717924,11.3588745361078,11.3716870842004,11.433264434198,11.4667360799069,11.4743250442222,11.4871375923149,11.5428252737767,11.5766133198405,11.5845486666106,11.5973657413621,11.5016813995281,11.5354694455919,11.543404792362,11.5562218671135,11.4084162795143,11.4420590889889,11.449994435759,11.4628115105105
"S01003084",11.2801023326033,11.315350624901,11.323230120699,11.3308810380502,11.3928007802823,11.42804907258,11.435928568378,11.4435794857292,11.5050775025554,11.5403257948531,11.5482052906511,11.5558562080023,11.4647013339734,11.4999496262711,11.5078291220691,11.5154800394203,11.3750499501516,11.4102982424493,11.4181777382473,11.4258286555985
"S01003085",11.7048518864592,11.7168243323123,11.7041188077281,11.7287731248301,11.7873318632882,11.7990395267029,11.7856689864897,11.810354610063,11.8851210669182,11.8968287303328,11.8834581901197,11.908143813693,11.847376102165,11.8586703684159,11.8456294116599,11.8694380275335,11.7117110510254,11.7230156890353,11.7095504571931,11.7340522381915
"S01003086",11.5135037390133,11.5396596507529,11.5453012469305,11.5563451433523,11.6217552526944,11.647911164434,11.6535527606116,11.6645966570334,11.7095732061996,11.7357291179393,11.7413707141169,11.7524146105386,11.661878873507,11.6880347852466,11.6936763814242,11.7047202778459,11.5647726509304,11.59092856267,11.5965701588477,11.6076140552694
"S01003087",11.6096487942709,11.6402696130378,11.6368983408613,11.6501958491701,11.6776401805537,11.7082609993206,11.7048897271441,11.7181872354529,11.7767773696723,11.8073981884392,11.8040269162627,11.8173244245715,11.769296816505,11.7999176352719,11.7965463630954,11.8098438714042,11.6430023329843,11.6736231517512,11.6702518795747,11.6835493878835
"S01003088",11.2604083958177,11.2963645016959,11.3046413928611,11.3108413744525,11.3727115130825,11.4086676189606,11.4169445101258,11.4231444917172,11.4874225176787,11.5233786235568,11.531655514722,11.5378554963134,11.4468965051301,11.4828526110083,11.4911295021735,11.4973294837649,11.357921033303,11.3938771391811,11.4021540303464,11.4083540119377
"S01003089",11.5834092113698,11.6085958551431,11.6173374747192,11.6231142825413,11.6910177384882,11.7162043822614,11.7249460018375,11.7307228096596,11.7762849257543,11.8014715695275,11.8102131891036,11.8159899969257,11.7220357220001,11.7472223657733,11.7559639853494,11.7617407931716,11.6311420413238,11.656328685097,11.6652041301712,11.6708471124953
"S01003090",11.698669165446,11.7108451377858,11.7102768601443,11.7240875302592,11.8031102132945,11.8153497815599,11.815164810435,11.8285285781077,11.8949048066569,11.9070807789967,11.9062316784404,11.92032317147,11.8281861199302,11.84036209227,11.8395129917137,11.8536044847433,11.7227639801228,11.7367267674602,11.7365417963353,11.7495716152723
"S01003091",11.5772721527082,11.6077312183644,11.6034573709059,11.6175139754718,11.6460942866116,11.676663562959,11.6720922054193,11.6863344432054,11.7459426870622,11.7764017527184,11.7720607290306,11.7861845098258,11.7390910323988,11.7696603087463,11.7650889512066,11.7793311889926,11.6153656801434,11.6458390971055,11.6411115903974,11.6554808195454
"S01003092",11.4575833715733,11.4867279589111,11.4910286944286,11.5045558666269,11.5668057970442,11.5962171601071,11.6005178956246,11.6140450678229,11.6590735419891,11.6889493032378,11.6930425690426,11.7067772109536,11.6147130288408,11.6436827336369,11.6479834691544,11.6615106413527,11.5158963845359,11.5455700070411,11.5498570635227,11.5633979147569
"S01003093",11.5313228801335,11.5572885833356,11.5642437027469,11.5734724885639,11.6396434353665,11.6656091385686,11.6725642579799,11.6817930437969,11.726473773325,11.752439476527,11.7593945959384,11.7686233817553,11.676993513172,11.7029592163741,11.7099143357854,11.7191431216024,11.5815709522507,11.6075366554528,11.6144917748641,11.6237205606811
"S01003094",11.7024275168335,11.7058899334663,11.7022031936574,11.7199557531844,11.8012754289874,11.8030407074874,11.8010511058113,11.8171977792589,11.8962387920904,11.900630378136,11.8986407764599,11.9147874499074,11.8345158036531,11.8395942177469,11.8341898508879,11.8535518910938,11.7090898924655,11.7136040270759,11.7078681260831,11.7278139885791
"S01003095",11.6525022094389,11.6759938395886,11.6849550861695,11.6883472930663,11.7597130896825,11.7832047198323,11.7921659664132,11.7955581733099,11.8450670440047,11.8685586741544,11.8775199207353,11.8809121276321,11.7839368502945,11.8074284804443,11.8163897270252,11.8197819339219,11.6974271494273,11.720918779577,11.729880026158,11.7332722330547
"S01003096",11.7014331811896,11.7230838544242,11.712402416568,11.7301411930353,11.7709116594518,11.792920410644,11.7825034659114,11.7996196712975,11.8694665480637,11.8914752992558,11.8810583545233,11.8981745599093,11.8446046724379,11.8636866430637,11.8534758853163,11.8733126842836,11.7120161022798,11.7318785820039,11.7200923267924,11.7389798127658
"S01003097",11.2816960179327,11.3171581581635,11.3254721880339,11.3343685430555,11.3952012442731,11.430663384504,11.4389774143744,11.4478737693959,11.5092649385505,11.5447270787813,11.5530411086517,11.5619374636733,11.4680069790748,11.5034691193057,11.5117831491761,11.5206795041976,11.3772421694731,11.4127043097039,11.4210183395743,11.4299146945959
"S01003098",11.712231252491,11.7111634179888,11.7069739018048,11.7231079369509,11.8032542015029,11.8023062682666,11.7972914453507,11.8137625878493,11.9006803031394,11.8999898525438,11.8952942383539,11.9120928418131,11.8446589099893,11.845553313138,11.8388583649961,11.8572021340066,11.7072717042016,11.7068484747544,11.700449289046,11.7195175282324
"S01003099",11.317367288634,11.3522408758068,11.3612049955032,11.3734420644537,11.432651667987,11.4675252551598,11.4764893748562,11.4887264438067,11.5459618052865,11.5808353924593,11.5897995121557,11.6020365811062,11.5037703424849,11.5386439296576,11.547608049354,11.5598451183045,11.4095908154238,11.4444644025966,11.4534285222929,11.4656655912435
"S01003100",11.6295907186028,11.6553076629621,11.668315284595,11.6685526625319,11.7385252764383,11.7642422207976,11.7772498424305,11.7774872203674,11.8221804853811,11.8478974297403,11.8609050513733,11.8611424293102,11.7639877962003,11.7897047405596,11.8027123621925,11.8029497401294,11.6787557048151,11.7044726491743,11.7172669742501,11.7177176487442
"S01003102",11.653674546618,11.684700136266,11.6796390364201,11.6936745753155,11.7134633246459,11.7444889142938,11.7394278144479,11.7534633533434,11.8166365969342,11.8476621865822,11.8426010867363,11.8566366256318,11.7934483341885,11.8244739238365,11.8194128239906,11.833448362886,11.6783796895721,11.7094052792201,11.7043441793742,11.7183797182697
"S01003103",11.7232568150482,11.7337311849682,11.7250119470914,11.7389819113983,11.8013026475437,11.8125101220886,11.8030577795868,11.8182502088717,11.8979324705771,11.9088950908141,11.8996255363654,11.9146351775972,11.8631201725654,11.8739172415926,11.8648753046086,11.8791679680227,11.7206704246836,11.7301214344359,11.7210760933679,11.737130857536
"S01003104",11.4759378729701,11.5055426188026,11.5111020691736,11.5231249675379,11.5854107780283,11.6150155238609,11.6205749742318,11.6325978725962,11.6764573339515,11.7060620797841,11.711621530155,11.7236444285194,11.6294408234474,11.65904556928,11.6646050196509,11.6766279180153,11.5321632839964,11.5617680298289,11.5673274801999,11.5793503785642
"S01003105",11.6246961259953,11.6571801205644,11.6524453218058,11.6668291910041,11.6834974375396,11.7159814321088,11.7112466333501,11.7256305025485,11.7887755757413,11.8212595703105,11.8165247715518,11.8309086407502,11.7651473808534,11.7976313754226,11.7928965766639,11.8072804458623,11.6555978479842,11.6880818425533,11.6833470437947,11.697730912993
"S01003106",11.6666411381214,11.6929698401393,11.7057824263868,11.7050406368854,11.7750932568652,11.801421958883,11.8142345451306,11.8134927556292,11.8586449556183,11.8849736576362,11.8977862438838,11.8970444543824,11.7969230475964,11.8232517496143,11.8360643358618,11.8353225463604,11.7144683972079,11.7407970992257,11.7536096854733,11.7528678959719
"S01003107",11.3048771058627,11.3408097711164,11.3503445712998,11.3622309393722,11.4196353698909,11.4555680351446,11.4651028353281,11.4769892034005,11.5367065954274,11.5726392606811,11.5821740608646,11.594060428937,11.4937697694969,11.5297024347506,11.5392372349341,11.5511236030065,11.3993562645774,11.4352889298311,11.4448237300145,11.4567100980869
"S01003108",11.7179522438242,11.7174374283007,11.7162771934526,11.7257702874687,11.8094451523417,11.8071789134289,11.8060186785808,11.8155117725969,11.9070740004949,11.9048077615821,11.903647526734,11.9131406207501,11.8449335195851,11.8452112527364,11.8459017150531,11.8556337532578,11.6954936970274,11.6932274581146,11.6920672232665,11.7015603172826
